"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609904;3;"https://www.youtube.com/watch?v=MT3FVNNTXck"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609902;1;"https://www.instagram.com/lelo_couto/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001719706;7;"https://www.manoelbezerra.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621165;8;"https://janetedesa.com.br/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650195;1;"https://www.facebook.com/marcia.bw.9"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650195;2;"https://www.instagram.com/@marciabortoloti"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649123;6;"https://www.tiktok.com/@casagrande_es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649123;6;"https://www.tiktok.com/@casagrande_es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001606304;5;"http://aridelmo.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001606304;6;"https://www.youtube.com/c/AridelmoTeixeira"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611179;1;"https://redesustentabilidade.org.br/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649883;3;"https://linkr.bio/lucianomerlo11011"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001651994;3;"https://www.facebook.com/philipelemosoficial/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609895;1;"http://www.edilamararangel.adv.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609630;2;"https://www.falarafael.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609630;5;"https://www.linkedin.com/company/rafael-ottaiano/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721782;1;"https://facebook.com/vereadormaxjunior"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721782;2;"https://instagram.com/vereadormaxjunior"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001723153;1;"https://www.facebook.com/anastaciodantasebezer"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001601827;1;"https://twitter.com/skiterfilipe"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649866;2;"https://www.facebook.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001719699;2;"https:/www.instagram.com/alexandrebastos.es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604502;1;"https://alcantaro.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001620970;3;"https://www.facebook.com/tarcisiosilva4050"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609920;3;"https://www.youtube.com/watch?v=Tglc4L_qnc0&t=2s"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721262;2;"https://www.facebook.com/manato.es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721262;2;"https://www.facebook.com/manato.es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001610098;4;"https://www.youtube.com/watch?v=do3VAWkt_gA"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609921;1;"https://rodrigovervloet.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604474;1;"https://www.facebook.com/sergio.meneguelli.39"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001615363;3;"https://www.instagram.com/deputada.lauriete/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001601825;2;"https://www.facebook.com/atila.ibile.9"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609917;2;"https://www.instagram.com/denize_izaita/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604474;6;"https://www.facebook.com/groups/304761659593000"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604474;14;"https://www.facebook.com/profile.php?id=100014417736403"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604474;8;"https://www.instagram.com/sergiomeneguelli/?hl=pt-br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604474;12;"https://www.facebook.com/profile.php?id=100008855161614"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001645476;1;"https://www.instagram.com/pr.adriano_/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001645495;1;"https://www.instagram.com/wesleypiresoficial/?igshid=2m8xlfx4rk3w"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001719429;1;"https://www.heldersalomao.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621161;3;"http://alexandrebasileis.blogspot.com/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621161;4;"http://twitter.com/alebasileis"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001602765;3;"https://www.facebook.com/gandinifabricio"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001720067;2;"http://www.facebook.com/depalexandrequintino"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649876;2;"https://www.instagram.com/@doutora.sueli"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001620974;3;"https://twitter.com/GivaldoVieira"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001653407;1;"https://instagram.com/wendel.lima?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604529;1;"https://instagram.com/messiasdonato"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001604736;2;"https://www.facebook.com/jonescavaglierioficial"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001598671;2;"https://instagram.com/patricia_bortolon/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001598671;6;"https://youtube.com/channel/UCcG_KqU7l4F-xuEOhLKgT8w"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611839;1;"https://instagram.com/dededijesus_?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001610094;3;"https://www.youtube.com/watch?v=CMDLvnrNNfs&t=13s"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609613;1;"https://instagram.com/marcelosantosdeputado/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611835;1;"https://instagram.com/hudsonvassoler?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609910;3;"https://www.instagram.com/sergiocamilooficial/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001610095;5;"https://www.youtube.com/watch?v=PnAGGJeK2Go&t=3s"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609610;1;"https://www.instagram.com/anadelso_pereira/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609610;3;"https://www.youtube.com/channel/UC9a73MOHBTULyAa_CP74LcA"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609610;5;"https://twitter.com/Anadelso_p"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001610095;2;"https://www.instagram.com/reel/CiItYhdJsUw/?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649866;1;"https://www.instagram.com"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649887;1;"https://www.instagram.com/@mfaverooliveira"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649866;6;"https://www.instagram.com/@/coronelforesti"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649866;8;"https://www.tiktok.com/@coronelforesti"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001601827;3;"https://instagram.com/filipe.skiter"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001652598;1;"https://mauricioleite55055.com.br/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001602772;3;"http://www.facebook.com/marcos.mansur.58"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001719699;1;"https:/www.facebook.com/alexandrebastos.es"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650198;3;"https://www.instagram.com"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001602772;5;"http://www.facebook.com/marcosmansur16"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621154;1;"https://www.instagram.com/prof_luizgustavo"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621160;3;"https://pt-br.facebook.com/luizdoalfa"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621160;2;"https://luizdoalfa.com.br/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650194;2;"https://www.facebook.com/marcusvicente"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001620975;2;"https://www.facebook.com/foletto.paulo"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721262;4;"https://www.youtube.com/channel/UCfHqP0NfRq67RBTcQ0XSETA"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721262;4;"https://www.youtube.com/channel/UCfHqP0NfRq67RBTcQ0XSETA"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001620970;5;"https://www.facebook.com/tarcisio.silvaii.9"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611840;2;"https://www.facebook.com/anapaula.rocha.92505"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001620973;6;"https://www.tiktok.com/@jacquelinemoraes_"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611195;1;"https://instagram.com/livia_dantas2022?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650869;1;"https://www.instagram.com/tobiascomettioficial/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649866;4;"https://www.carlosforesti.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001648814;3;"https://www.youtube.com/drgregorio"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001730126;1;"https://instagram.com/juarezveigaoficial?igshid=NDRkN2NkYzU="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609911;5;"https://www.instagram.com/serginhoferrarini/?igshid=YmMyMTA2M2Y%3D"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609907;5;"https://www.youtube.com/watch?v=CexIGWdYJbY&t=2s"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001720062;2;"https://instagram.com/adilsonespindula?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001606303;2;"https://www.facebook.com/CamilaSandriniDomingues"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001602792;1;"https://instagram.com/helena.vitoria.23?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609911;1;"https://www.facebook.com/sergio.ferrarini.9"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649867;2;"https://www.instagram.com"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001648803;5;"https://www.gettr@rogermonteiro"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650199;6;"https://www.tiktok.com/@evairdemelo?_t=8UnpZiyUVjK&_r=1"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001621151;2;"https://twitter.com/darypagung"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650199;1;"https://www.evairdemelo.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001720064;5;"https://mobile.twitter.com/depluizdurao"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001723584;4;"https://www.linkedin.com/in/guerinozanon/"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001721631;2;"https://ww.facebook.com/claudiopaiva"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001611188;1;"https://instagram.com/sandra_rbo?igshid=YmMyMTA2M2Y="
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001649873;3;"https://www.whatsapp.com"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609900;1;"https://www.instagram.com/jean_taxista/?igshid=YmMyMTA2M2Y%3D"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001609900;3;"https://www.youtube.com/watch?v=l0pt7jQGDPk"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650192;2;"https://www.facebook.com/marcosgarcia.43"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650192;4;"http://portalmarcosgarcia.com.br"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650193;1;"https://www.deputadanormayub.com"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001650193;5;"https://www.tiktok.com/@normaayub"
"10/04/2023";"19:43:33";2022;"ES";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";80001719711;2;"https://twiter.com/joaoccoser"
