"DT_GERACAO";"HH_GERACAO";"AA_ELEICAO";"SG_UF";"CD_TIPO_ELEICAO";"NM_TIPO_ELEICAO";"CD_ELEICAO";"DS_ELEICAO";"SQ_CANDIDATO";"NR_ORDEM";"DS_URL"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001652090;1;"https://instagram.com/@elisandrasilvestre"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001652090;2;"https://facebook.com/ElisandraPedrosoFerreira"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001652090;4;"https://www.facebook.com/elisandra.pedroso.fe"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001652090;3;"https://deputadaelisandrasilvestre.my.canva.site/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611731;1;"https://www.instagram.com/wilsoncardososv13/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611731;2;"https://www.facebook.com/wilson.cardoso.771/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611739;3;"https://twitter.com/FernandoPuga13"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611739;1;"https://www.instagram.com/fernando.puga13/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611739;2;"https://www.facebook.com/fernando.puga.14"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;5;"https://www.instagram.com/accounts/login/?next=/professorhoc/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;3;"https://www.youtube.com/channel/UCkVBx-XpEXAgWHX5-P1hl-A"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;1;"https://twitter.com/hoc111?lang=pt"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;4;"https://www.tiktok.com/@professorhoc"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;7;"https://www.heniozicukier.com"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;6;"https://www.linkedin.com/today/author/heniozicukier"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610272;2;"https://pt-br.facebook.com/heniozicukier"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610321;2;"https://drarosaablasoficial.com.br"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610321;1;"https://www.facebook.com/drarosaablasoficial?_rdr"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610321;3;"https://www.facebook.com/DraRosaAblas"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001635936;1;"https://www.facebook.com/100910398383136/posts/552444519896386/?d=n"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001612121;1;"https://www.instagram.com/richard.de.rosa"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001597711;2;"https://www.youtube.com/channel/UCpw05T8Pd1gcR30_88OtfHA"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001597711;3;"https://www.facebook.com/jdemoraes30"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001597711;4;"https://www.instagram.com/jdemoraes30/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001597711;1;"https://twitter.com/jdemoraes30"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001700571;1;"http://www.pco.org.br"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001643762;2;"https://instagram.com/helinho_zanatta?igshid=YmMyMTA2M2Y="
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001643762;1;"https://www.facebook.com/helinhozanatta"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001643772;3;"https://www.facebook.com/edivaldomeira.batore"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001643772;1;"https://www.instagram.com/edivaldomeirabatore/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001643772;2;"https://www.facebook.com/EdiMeiraBatore"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611473;1;"https://www.facebook.com/julio.oliveira.750331"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611473;2;"https://www.intagram.com/juliooliveira3260"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611502;5;"https://twitter.com/andreluisbraga"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611502;2;"https://www.facebook.com/andre.luis.braga.portoferreira"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611502;3;"https://www.instagram.com/andre.braga.portoferreira/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611502;1;"https://andreluisbraga.com.br/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611502;4;"https://www.youtube.com/channel/UC-WRf3HKTiA-izf9Ry3oX5Q/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001621757;1;"https://linktr.ee/Amaro19766"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001621757;3;"https://www.facebook.com/profamaro70321"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001621757;4;"https://www.facebook.com/jose.amarosilva.3/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001621757;2;"https://www.instagram.com/amaro1976/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;1;"https://marcialia.com.br"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;5;"https://www.instagram.com/depmarcialia/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;2;"https://www.tiktok.com/@deputadamarcialia?_t=8ULAE41wNE6&_r=1"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;6;"https://t.me/marcialia"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;3;"https://www.facebook.com/marcialia/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611775;4;"https://twitter.com/marcialiapt13"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610162;2;"https://www.instagram.com/marcelacunha.sp/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610162;3;"http://www.marcelacunhasp.com.br/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610162;1;"https://www.facebook.com/marcelacunhasp"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610166;3;"https://www.facebook.com/antoniobeserra.lima"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610166;1;"https://www.instagram.com/beserra.beserra/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001610166;2;"https://www.facebook.com/vereadorbeserra"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611843;2;"https://instagram.com/castaldelli.oficial?igshid=YmMyMTA2M2Y="
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611843;1;"https://www.claudiacastaldelli.com.br"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611845;1;"https://www.facebook.com/elysantosperfil"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611845;3;"https://elysantos.com.br/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611845;2;"https://www.instagram.com/deputadafederal_elysantos/?igshid=YmMyMTA2M2Y%3D"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611903;1;"https://www.instagram.com/guilhermepiai1018/"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611903;3;"https://www.facebook.com/guilhermepiai1018"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611903;4;"https://www.tiktok.com/@guilhermepiai1018"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001611903;2;"https://twitter.com/guipiai1018"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001612307;1;"https://www.tiktok.com/@fagundes_fabinho?_t=8UahXBVC2T8&_r=1"
"15/02/2023";"18:43:54";2022;"SP";2;"ELEIÇÃO ORDINÁRIA";546;"ELEIÇÕES GERAIS ESTADUAIS 2022";250001602132;1;"https://web.facebook.com/Andreribeiro200/?_rdc=1&_rdr"
